# 本 snapshot 產生於 commit 06167f7（133 tests）
# 此為修復後現況基準，非跨版本永恆正確性證明。
#
# 產生時之已知問題狀態：
#   [已修] 1. 旬空、月破顯示佔位符（L2 未接通）
#   [已修] 2. 逐爻推導全部「未有對應模板」
#   [已修] 3. 多軌頁只顯示三本、標「三家共識」
#   [部分修復] 4. 原文摺疊區主流程已接通；C1-R2／增刪卜易仍有一格原文 fallback 缺口
#   [已修] 5. 卦名不完整（「水雷」缺「屯」）—— L1 運算層
#   [未修] 6. 伏神 dump JSON、內部 TODO 標記洩漏
#   [已修] 7. 用神選擇疑無實際作用（L3）
#
# 後續修復 4、6 後須重新產生 snapshot 並更新本檔頭。
case_index,hexagram_id,hexagram_name,moving_pattern,moving_positions,month_branch,day_ganzhi,xunkong,month_break_branch,seasonal_states,empty_line_count,month_break_line_count,template_missing_lines,template_missing_contexts,c1_hits,c15_hits,failed_checks,placeholder_checks,exception_type,exception_message,result_class
110146,51,地澤臨,three_lines_1_3_5,1|3|5,亥,己酉,寅|卯,巳,死|相|囚|囚|旺|休,1,1,,,2:旺相之爻遇沖,1:動爻遇沖|2:空爻遇沖,,,,,normal
110147,51,地澤臨,three_lines_1_3_5,1|3|5,亥,庚戌,寅|卯,巳,死|相|囚|囚|旺|休,1,1,,,,1:動爻遇沖,,,,,normal
110148,51,地澤臨,three_lines_1_3_5,1|3|5,亥,辛亥,寅|卯,巳,死|相|囚|囚|旺|休,1,1,,,,1:動爻遇沖,,,,,normal
110149,51,地澤臨,three_lines_1_3_5,1|3|5,亥,壬子,寅|卯,巳,死|相|囚|囚|旺|休,1,1,,,,1:動爻遇沖,,,,,normal
110150,51,地澤臨,three_lines_1_3_5,1|3|5,亥,癸丑,寅|卯,巳,死|相|囚|囚|旺|休,1,1,,,,1:動爻遇沖,,,,,normal
110151,51,地澤臨,three_lines_1_3_5,1|3|5,亥,甲寅,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,,1:動爻遇沖,,,,,normal
110152,51,地澤臨,three_lines_1_3_5,1|3|5,亥,乙卯,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,6:休囚之爻遇日沖,1:動爻遇沖|6:靜爻遇沖,,,,,normal
110153,51,地澤臨,three_lines_1_3_5,1|3|5,亥,丙辰,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,,1:動爻遇沖,,,,,normal
110154,51,地澤臨,three_lines_1_3_5,1|3|5,亥,丁巳,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,1:臨日月之爻遇沖|5:臨日月之爻遇沖,1:動爻遇沖|5:動爻遇沖,,,,,normal
110155,51,地澤臨,three_lines_1_3_5,1|3|5,亥,戊午,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,,1:動爻遇沖,,,,,normal
110156,51,地澤臨,three_lines_1_3_5,1|3|5,亥,己未,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,3:休囚之爻遇日沖|4:休囚之爻遇日沖,1:動爻遇沖|3:空爻遇沖|4:空爻遇沖,,,,,normal
110157,51,地澤臨,three_lines_1_3_5,1|3|5,亥,庚申,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,,1:動爻遇沖,,,,,normal
110158,51,地澤臨,three_lines_1_3_5,1|3|5,亥,辛酉,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,2:旺相之爻遇沖,1:動爻遇沖|2:靜爻遇沖,,,,,normal
110159,51,地澤臨,three_lines_1_3_5,1|3|5,亥,壬戌,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,,1:動爻遇沖,,,,,normal
110160,51,地澤臨,three_lines_1_3_5,1|3|5,亥,癸亥,子|丑,巳,死|相|囚|囚|旺|休,2,1,,,,1:動爻遇沖,,,,,normal
110161,52,地天泰,static,,子,甲子,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110162,52,地天泰,static,,子,乙丑,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110163,52,地天泰,static,,子,丙寅,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110164,52,地天泰,static,,子,丁卯,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110165,52,地天泰,static,,子,戊辰,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110166,52,地天泰,static,,子,己巳,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,5:旺相之爻遇沖,5:空爻遇沖,,,,,normal
110167,52,地天泰,static,,子,庚午,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,1:臨日月之爻遇沖,1:靜爻遇沖,,,,,normal
110168,52,地天泰,static,,子,辛未,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
110169,52,地天泰,static,,子,壬申,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,2:旺相之爻遇沖,2:靜爻遇沖,,,,,normal
110170,52,地天泰,static,,子,癸酉,戌|亥,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110171,52,地天泰,static,,子,甲戌,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
110172,52,地天泰,static,,子,乙亥,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110173,52,地天泰,static,,子,丙子,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110174,52,地天泰,static,,子,丁丑,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110175,52,地天泰,static,,子,戊寅,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110176,52,地天泰,static,,子,己卯,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,6:休囚之爻遇日沖,6:空爻遇沖,,,,,normal
110177,52,地天泰,static,,子,庚辰,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110178,52,地天泰,static,,子,辛巳,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,5:旺相之爻遇沖,5:靜爻遇沖,,,,,normal
110179,52,地天泰,static,,子,壬午,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,1:臨日月之爻遇沖,1:靜爻遇沖,,,,,normal
110180,52,地天泰,static,,子,癸未,申|酉,午,旺|相|囚|囚|旺|休,1,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
110181,52,地天泰,static,,子,甲申,午|未,午,旺|相|囚|囚|旺|休,0,0,,,2:旺相之爻遇沖,2:靜爻遇沖,,,,,normal
110182,52,地天泰,static,,子,乙酉,午|未,午,旺|相|囚|囚|旺|休,0,0,,,,,,,,,normal
110183,52,地天泰,static,,子,丙戌,午|未,午,旺|相|囚|囚|旺|休,0,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
110184,52,地天泰,static,,子,丁亥,午|未,午,旺|相|囚|囚|旺|休,0,0,,,,,,,,,normal
110185,52,地天泰,static,,子,戊子,午|未,午,旺|相|囚|囚|旺|休,0,0,,,,,,,,,normal
110186,52,地天泰,static,,子,己丑,午|未,午,旺|相|囚|囚|旺|休,0,0,,,,,,,,,normal
110187,52,地天泰,static,,子,庚寅,午|未,午,旺|相|囚|囚|旺|休,0,0,,,,,,,,,normal
110188,52,地天泰,static,,子,辛卯,午|未,午,旺|相|囚|囚|旺|休,0,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110189,52,地天泰,static,,子,壬辰,午|未,午,旺|相|囚|囚|旺|休,0,0,,,,,,,,,normal
110190,52,地天泰,static,,子,癸巳,午|未,午,旺|相|囚|囚|旺|休,0,0,,,5:旺相之爻遇沖,5:靜爻遇沖,,,,,normal
110191,52,地天泰,static,,子,甲午,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,1:臨日月之爻遇沖,1:靜爻遇沖,,,,,normal
110192,52,地天泰,static,,子,乙未,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
110193,52,地天泰,static,,子,丙申,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,2:旺相之爻遇沖,2:靜爻遇沖,,,,,normal
110194,52,地天泰,static,,子,丁酉,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110195,52,地天泰,static,,子,戊戌,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,3:休囚之爻遇日沖,3:空爻遇沖,,,,,normal
110196,52,地天泰,static,,子,己亥,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110197,52,地天泰,static,,子,庚子,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110198,52,地天泰,static,,子,辛丑,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110199,52,地天泰,static,,子,壬寅,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110200,52,地天泰,static,,子,癸卯,辰|巳,午,旺|相|囚|囚|旺|休,1,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110201,52,地天泰,static,,子,甲辰,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110202,52,地天泰,static,,子,乙巳,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,5:旺相之爻遇沖,5:靜爻遇沖,,,,,normal
110203,52,地天泰,static,,子,丙午,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,1:臨日月之爻遇沖,1:靜爻遇沖,,,,,normal
110204,52,地天泰,static,,子,丁未,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,4:休囚之爻遇日沖,4:靜爻遇沖,,,,,normal
110205,52,地天泰,static,,子,戊申,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,2:旺相之爻遇沖,2:空爻遇沖,,,,,normal
110206,52,地天泰,static,,子,己酉,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110207,52,地天泰,static,,子,庚戌,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
110208,52,地天泰,static,,子,辛亥,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110209,52,地天泰,static,,子,壬子,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110210,52,地天泰,static,,子,癸丑,寅|卯,午,旺|相|囚|囚|旺|休,1,0,,,,,,,,,normal
110211,52,地天泰,static,,子,甲寅,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,,,,,,,normal
110212,52,地天泰,static,,子,乙卯,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110213,52,地天泰,static,,子,丙辰,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,,,,,,,normal
110214,52,地天泰,static,,子,丁巳,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,5:旺相之爻遇沖,5:靜爻遇沖,,,,,normal
110215,52,地天泰,static,,子,戊午,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,1:臨日月之爻遇沖,1:空爻遇沖,,,,,normal
110216,52,地天泰,static,,子,己未,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,4:休囚之爻遇日沖,4:空爻遇沖,,,,,normal
110217,52,地天泰,static,,子,庚申,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,2:旺相之爻遇沖,2:靜爻遇沖,,,,,normal
110218,52,地天泰,static,,子,辛酉,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,,,,,,,normal
110219,52,地天泰,static,,子,壬戌,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,3:休囚之爻遇日沖,3:靜爻遇沖,,,,,normal
110220,52,地天泰,static,,子,癸亥,子|丑,午,旺|相|囚|囚|旺|休,2,0,,,,,,,,,normal
110221,52,地天泰,static,,丑,甲子,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110222,52,地天泰,static,,丑,乙丑,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110223,52,地天泰,static,,丑,丙寅,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110224,52,地天泰,static,,丑,丁卯,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
110225,52,地天泰,static,,丑,戊辰,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110226,52,地天泰,static,,丑,己巳,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,,5:空爻遇沖,,,,,normal
110227,52,地天泰,static,,丑,庚午,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,,1:靜爻遇沖,,,,,normal
110228,52,地天泰,static,,丑,辛未,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,4:臨日月之爻遇沖,4:靜爻遇沖,,,,,normal
110229,52,地天泰,static,,丑,壬申,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,2:休囚之爻遇日沖,2:靜爻遇沖,,,,,normal
110230,52,地天泰,static,,丑,癸酉,戌|亥,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110231,52,地天泰,static,,丑,甲戌,申|酉,未,死|囚|旺|旺|死|相,1,0,,,3:旺相之爻遇沖,3:靜爻遇沖,,,,,normal
110232,52,地天泰,static,,丑,乙亥,申|酉,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110233,52,地天泰,static,,丑,丙子,申|酉,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110234,52,地天泰,static,,丑,丁丑,申|酉,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110235,52,地天泰,static,,丑,戊寅,申|酉,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110236,52,地天泰,static,,丑,己卯,申|酉,未,死|囚|旺|旺|死|相,1,0,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
110237,52,地天泰,static,,丑,庚辰,申|酉,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110238,52,地天泰,static,,丑,辛巳,申|酉,未,死|囚|旺|旺|死|相,1,0,,,,5:靜爻遇沖,,,,,normal
110239,52,地天泰,static,,丑,壬午,申|酉,未,死|囚|旺|旺|死|相,1,0,,,,1:靜爻遇沖,,,,,normal
110240,52,地天泰,static,,丑,癸未,申|酉,未,死|囚|旺|旺|死|相,1,0,,,4:臨日月之爻遇沖,4:靜爻遇沖,,,,,normal
110241,52,地天泰,static,,丑,甲申,午|未,未,死|囚|旺|旺|死|相,0,0,,,2:休囚之爻遇日沖,2:靜爻遇沖,,,,,normal
110242,52,地天泰,static,,丑,乙酉,午|未,未,死|囚|旺|旺|死|相,0,0,,,,,,,,,normal
110243,52,地天泰,static,,丑,丙戌,午|未,未,死|囚|旺|旺|死|相,0,0,,,3:旺相之爻遇沖,3:靜爻遇沖,,,,,normal
110244,52,地天泰,static,,丑,丁亥,午|未,未,死|囚|旺|旺|死|相,0,0,,,,,,,,,normal
110245,52,地天泰,static,,丑,戊子,午|未,未,死|囚|旺|旺|死|相,0,0,,,,,,,,,normal
110246,52,地天泰,static,,丑,己丑,午|未,未,死|囚|旺|旺|死|相,0,0,,,,,,,,,normal
110247,52,地天泰,static,,丑,庚寅,午|未,未,死|囚|旺|旺|死|相,0,0,,,,,,,,,normal
110248,52,地天泰,static,,丑,辛卯,午|未,未,死|囚|旺|旺|死|相,0,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
110249,52,地天泰,static,,丑,壬辰,午|未,未,死|囚|旺|旺|死|相,0,0,,,,,,,,,normal
110250,52,地天泰,static,,丑,癸巳,午|未,未,死|囚|旺|旺|死|相,0,0,,,,5:靜爻遇沖,,,,,normal
110251,52,地天泰,static,,丑,甲午,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,,1:靜爻遇沖,,,,,normal
110252,52,地天泰,static,,丑,乙未,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,4:臨日月之爻遇沖,4:靜爻遇沖,,,,,normal
110253,52,地天泰,static,,丑,丙申,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,2:休囚之爻遇日沖,2:靜爻遇沖,,,,,normal
110254,52,地天泰,static,,丑,丁酉,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110255,52,地天泰,static,,丑,戊戌,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,3:旺相之爻遇沖,3:空爻遇沖,,,,,normal
110256,52,地天泰,static,,丑,己亥,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110257,52,地天泰,static,,丑,庚子,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110258,52,地天泰,static,,丑,辛丑,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110259,52,地天泰,static,,丑,壬寅,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110260,52,地天泰,static,,丑,癸卯,辰|巳,未,死|囚|旺|旺|死|相,1,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
110261,52,地天泰,static,,丑,甲辰,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110262,52,地天泰,static,,丑,乙巳,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,,5:靜爻遇沖,,,,,normal
110263,52,地天泰,static,,丑,丙午,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,,1:靜爻遇沖,,,,,normal
110264,52,地天泰,static,,丑,丁未,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,4:臨日月之爻遇沖,4:靜爻遇沖,,,,,normal
110265,52,地天泰,static,,丑,戊申,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,2:休囚之爻遇日沖,2:空爻遇沖,,,,,normal
110266,52,地天泰,static,,丑,己酉,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110267,52,地天泰,static,,丑,庚戌,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,3:旺相之爻遇沖,3:靜爻遇沖,,,,,normal
110268,52,地天泰,static,,丑,辛亥,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110269,52,地天泰,static,,丑,壬子,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110270,52,地天泰,static,,丑,癸丑,寅|卯,未,死|囚|旺|旺|死|相,1,0,,,,,,,,,normal
110271,52,地天泰,static,,丑,甲寅,子|丑,未,死|囚|旺|旺|死|相,2,0,,,,,,,,,normal
110272,52,地天泰,static,,丑,乙卯,子|丑,未,死|囚|旺|旺|死|相,2,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
110273,52,地天泰,static,,丑,丙辰,子|丑,未,死|囚|旺|旺|死|相,2,0,,,,,,,,,normal
110274,52,地天泰,static,,丑,丁巳,子|丑,未,死|囚|旺|旺|死|相,2,0,,,,5:靜爻遇沖,,,,,normal
110275,52,地天泰,static,,丑,戊午,子|丑,未,死|囚|旺|旺|死|相,2,0,,,,1:空爻遇沖,,,,,normal
110276,52,地天泰,static,,丑,己未,子|丑,未,死|囚|旺|旺|死|相,2,0,,,4:臨日月之爻遇沖,4:空爻遇沖,,,,,normal
110277,52,地天泰,static,,丑,庚申,子|丑,未,死|囚|旺|旺|死|相,2,0,,,2:休囚之爻遇日沖,2:靜爻遇沖,,,,,normal
110278,52,地天泰,static,,丑,辛酉,子|丑,未,死|囚|旺|旺|死|相,2,0,,,,,,,,,normal
110279,52,地天泰,static,,丑,壬戌,子|丑,未,死|囚|旺|旺|死|相,2,0,,,3:旺相之爻遇沖,3:靜爻遇沖,,,,,normal
110280,52,地天泰,static,,丑,癸亥,子|丑,未,死|囚|旺|旺|死|相,2,0,,,,,,,,,normal
110281,52,地天泰,static,,寅,甲子,戌|亥,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110282,52,地天泰,static,,寅,乙丑,戌|亥,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110283,52,地天泰,static,,寅,丙寅,戌|亥,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110284,52,地天泰,static,,寅,丁卯,戌|亥,申,休|旺|死|死|休|囚,1,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110285,52,地天泰,static,,寅,戊辰,戌|亥,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110286,52,地天泰,static,,寅,己巳,戌|亥,申,休|旺|死|死|休|囚,1,0,,,5:休囚之爻遇日沖,5:空爻遇沖,,,,,normal
110287,52,地天泰,static,,寅,庚午,戌|亥,申,休|旺|死|死|休|囚,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,,,,,normal
110288,52,地天泰,static,,寅,辛未,戌|亥,申,休|旺|死|死|休|囚,1,0,,,,4:靜爻遇沖,,,,,normal
110289,52,地天泰,static,,寅,壬申,戌|亥,申,休|旺|死|死|休|囚,1,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
110290,52,地天泰,static,,寅,癸酉,戌|亥,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110291,52,地天泰,static,,寅,甲戌,申|酉,申,休|旺|死|死|休|囚,1,0,,,,3:靜爻遇沖,,,,,normal
110292,52,地天泰,static,,寅,乙亥,申|酉,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110293,52,地天泰,static,,寅,丙子,申|酉,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110294,52,地天泰,static,,寅,丁丑,申|酉,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110295,52,地天泰,static,,寅,戊寅,申|酉,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110296,52,地天泰,static,,寅,己卯,申|酉,申,休|旺|死|死|休|囚,1,0,,,6:休囚之爻遇日沖,6:空爻遇沖,,,,,normal
110297,52,地天泰,static,,寅,庚辰,申|酉,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110298,52,地天泰,static,,寅,辛巳,申|酉,申,休|旺|死|死|休|囚,1,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,,,,,normal
110299,52,地天泰,static,,寅,壬午,申|酉,申,休|旺|死|死|休|囚,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,,,,,normal
110300,52,地天泰,static,,寅,癸未,申|酉,申,休|旺|死|死|休|囚,1,0,,,,4:靜爻遇沖,,,,,normal
110301,52,地天泰,static,,寅,甲申,午|未,申,休|旺|死|死|休|囚,0,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
110302,52,地天泰,static,,寅,乙酉,午|未,申,休|旺|死|死|休|囚,0,0,,,,,,,,,normal
110303,52,地天泰,static,,寅,丙戌,午|未,申,休|旺|死|死|休|囚,0,0,,,,3:靜爻遇沖,,,,,normal
110304,52,地天泰,static,,寅,丁亥,午|未,申,休|旺|死|死|休|囚,0,0,,,,,,,,,normal
110305,52,地天泰,static,,寅,戊子,午|未,申,休|旺|死|死|休|囚,0,0,,,,,,,,,normal
110306,52,地天泰,static,,寅,己丑,午|未,申,休|旺|死|死|休|囚,0,0,,,,,,,,,normal
110307,52,地天泰,static,,寅,庚寅,午|未,申,休|旺|死|死|休|囚,0,0,,,,,,,,,normal
110308,52,地天泰,static,,寅,辛卯,午|未,申,休|旺|死|死|休|囚,0,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110309,52,地天泰,static,,寅,壬辰,午|未,申,休|旺|死|死|休|囚,0,0,,,,,,,,,normal
110310,52,地天泰,static,,寅,癸巳,午|未,申,休|旺|死|死|休|囚,0,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,,,,,normal
110311,52,地天泰,static,,寅,甲午,辰|巳,申,休|旺|死|死|休|囚,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,,,,,normal
110312,52,地天泰,static,,寅,乙未,辰|巳,申,休|旺|死|死|休|囚,1,0,,,,4:靜爻遇沖,,,,,normal
110313,52,地天泰,static,,寅,丙申,辰|巳,申,休|旺|死|死|休|囚,1,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
110314,52,地天泰,static,,寅,丁酉,辰|巳,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110315,52,地天泰,static,,寅,戊戌,辰|巳,申,休|旺|死|死|休|囚,1,0,,,,3:空爻遇沖,,,,,normal
110316,52,地天泰,static,,寅,己亥,辰|巳,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110317,52,地天泰,static,,寅,庚子,辰|巳,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110318,52,地天泰,static,,寅,辛丑,辰|巳,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110319,52,地天泰,static,,寅,壬寅,辰|巳,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110320,52,地天泰,static,,寅,癸卯,辰|巳,申,休|旺|死|死|休|囚,1,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110321,52,地天泰,static,,寅,甲辰,寅|卯,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110322,52,地天泰,static,,寅,乙巳,寅|卯,申,休|旺|死|死|休|囚,1,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,,,,,normal
110323,52,地天泰,static,,寅,丙午,寅|卯,申,休|旺|死|死|休|囚,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,,,,,normal
110324,52,地天泰,static,,寅,丁未,寅|卯,申,休|旺|死|死|休|囚,1,0,,,,4:靜爻遇沖,,,,,normal
110325,52,地天泰,static,,寅,戊申,寅|卯,申,休|旺|死|死|休|囚,1,0,,,2:臨日月之爻遇沖,2:空爻遇沖,,,,,normal
110326,52,地天泰,static,,寅,己酉,寅|卯,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110327,52,地天泰,static,,寅,庚戌,寅|卯,申,休|旺|死|死|休|囚,1,0,,,,3:靜爻遇沖,,,,,normal
110328,52,地天泰,static,,寅,辛亥,寅|卯,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110329,52,地天泰,static,,寅,壬子,寅|卯,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110330,52,地天泰,static,,寅,癸丑,寅|卯,申,休|旺|死|死|休|囚,1,0,,,,,,,,,normal
110331,52,地天泰,static,,寅,甲寅,子|丑,申,休|旺|死|死|休|囚,2,0,,,,,,,,,normal
110332,52,地天泰,static,,寅,乙卯,子|丑,申,休|旺|死|死|休|囚,2,0,,,6:休囚之爻遇日沖,6:靜爻遇沖,,,,,normal
110333,52,地天泰,static,,寅,丙辰,子|丑,申,休|旺|死|死|休|囚,2,0,,,,,,,,,normal
110334,52,地天泰,static,,寅,丁巳,子|丑,申,休|旺|死|死|休|囚,2,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,,,,,normal
110335,52,地天泰,static,,寅,戊午,子|丑,申,休|旺|死|死|休|囚,2,0,,,1:休囚之爻遇日沖,1:空爻遇沖,,,,,normal
110336,52,地天泰,static,,寅,己未,子|丑,申,休|旺|死|死|休|囚,2,0,,,,4:空爻遇沖,,,,,normal
110337,52,地天泰,static,,寅,庚申,子|丑,申,休|旺|死|死|休|囚,2,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
110338,52,地天泰,static,,寅,辛酉,子|丑,申,休|旺|死|死|休|囚,2,0,,,,,,,,,normal
110339,52,地天泰,static,,寅,壬戌,子|丑,申,休|旺|死|死|休|囚,2,0,,,,3:靜爻遇沖,,,,,normal
